path_id,path_name,gene_name,description
hsa05146,Amoebiasis,CXCL1,C-X-C motif chemokine ligand 1 [KO:K05505]
hsa05146,Amoebiasis,CXCL2,C-X-C motif chemokine ligand 2 [KO:K05505]
hsa05146,Amoebiasis,CXCL3,C-X-C motif chemokine ligand 3 [KO:K05505]
hsa05146,Amoebiasis,CSF2,colony stimulating factor 2 [KO:K05427]
hsa05146,Amoebiasis,CXCL8,C-X-C motif chemokine ligand 8 [KO:K10030]
hsa05146,Amoebiasis,TNF,tumor necrosis factor [KO:K03156]
hsa05146,Amoebiasis,IL12A,interleukin 12A [KO:K05406]
hsa05146,Amoebiasis,IL12B,interleukin 12B [KO:K05425]
hsa05146,Amoebiasis,CD1A,CD1a molecule [KO:K06448]
hsa05146,Amoebiasis,CD1B,CD1b molecule [KO:K06448]
hsa05146,Amoebiasis,CD1C,CD1c molecule [KO:K06448]
hsa05146,Amoebiasis,CD1D,CD1d molecule [KO:K06448]
hsa05146,Amoebiasis,CD1E,CD1e molecule [KO:K06448]
hsa05146,Amoebiasis,IFNG,interferon gamma [KO:K04687]
hsa05146,Amoebiasis,COL3A1,collagen type III alpha 1 chain [KO:K19720]
hsa05146,Amoebiasis,PTK2,protein tyrosine kinase 2 [KO:K05725] [EC:2.7.10.2]
hsa05146,Amoebiasis,VCL,vinculin [KO:K05700]
hsa05146,Amoebiasis,ACTN4,actinin alpha 4 [KO:K05699]
hsa05146,Amoebiasis,ACTN1,actinin alpha 1 [KO:K05699]
hsa05146,Amoebiasis,ARG1,arginase 1 [KO:K01476] [EC:3.5.3.1]
hsa05146,Amoebiasis,ARG2,arginase 2 [KO:K01476] [EC:3.5.3.1]
hsa05146,Amoebiasis,NOS2,nitric oxide synthase 2 [KO:K13241] [EC:1.14.13.39]
hsa05146,Amoebiasis,ITGB2,integrin subunit beta 2 [KO:K06464]
hsa05146,Amoebiasis,ITGAM,integrin subunit alpha M [KO:K06461]
hsa05146,Amoebiasis,P3R3URF-PIK3R3,P3R3URF-PIK3R3 readthrough [KO:K02649]
hsa05146,Amoebiasis,PIK3R1,phosphoinositide-3-kinase regulatory subunit 1 [KO:K02649]
hsa05146,Amoebiasis,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2 [KO:K02649]
hsa05146,Amoebiasis,PIK3R3,phosphoinositide-3-kinase regulatory subunit 3 [KO:K02649]
hsa05146,Amoebiasis,PIK3CA,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha [KO:K00922] [EC:2.7.1.153]"
hsa05146,Amoebiasis,PIK3CB,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta [KO:K00922] [EC:2.7.1.153]"
hsa05146,Amoebiasis,PIK3CD,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [KO:K00922] [EC:2.7.1.153]"
hsa05146,Amoebiasis,PRDX1,peroxiredoxin 1 [KO:K13279] [EC:1.11.1.24]
hsa05146,Amoebiasis,SERPINB6,serpin family B member 6 [KO:K13963]
hsa05146,Amoebiasis,SERPINB9,serpin family B member 9 [KO:K13963]
hsa05146,Amoebiasis,SERPINB10,serpin family B member 10 [KO:K13963]
hsa05146,Amoebiasis,SERPINB13,serpin family B member 13 [KO:K13963]
hsa05146,Amoebiasis,SERPINB3,serpin family B member 3 [KO:K13963]
hsa05146,Amoebiasis,SERPINB4,serpin family B member 4 [KO:K13963]
hsa05146,Amoebiasis,CTSG,cathepsin G [KO:K01319] [EC:3.4.21.20]
hsa05146,Amoebiasis,IL10,interleukin 10 [KO:K05443]
hsa05146,Amoebiasis,TGFB1,transforming growth factor beta 1 [KO:K13375]
hsa05146,Amoebiasis,TGFB2,transforming growth factor beta 2 [KO:K13376]
hsa05146,Amoebiasis,TGFB3,transforming growth factor beta 3 [KO:K13377]
hsa05146,Amoebiasis,C8A,complement C8 alpha chain [KO:K03997]
hsa05146,Amoebiasis,C8B,complement C8 beta chain [KO:K03998]
hsa05146,Amoebiasis,C8G,complement C8 gamma chain [KO:K03999]
hsa05146,Amoebiasis,C9,complement C9 [KO:K04000]
hsa05144,Malaria,SDC1,syndecan 1 [KO:K06257]
hsa05144,Malaria,SDC2,syndecan 2 [KO:K16336]
hsa05144,Malaria,LRP1,LDL receptor related protein 1 [KO:K04550]
hsa05144,Malaria,CD81,CD81 molecule [KO:K06508]
hsa05144,Malaria,HGF,hepatocyte growth factor [KO:K05460]
hsa05144,Malaria,MET,"MET proto-oncogene, receptor tyrosine kinase [KO:K05099] [EC:2.7.10.1]"
hsa05144,Malaria,ACKR1,atypical chemokine receptor 1 (Duffy blood group) [KO:K06574]
hsa05144,Malaria,GYPA,glycophorin A (MNS blood group) [KO:K06575]
hsa05144,Malaria,GYPB,glycophorin B (MNS blood group) [KO:K20925]
hsa05144,Malaria,GYPC,glycophorin C (Gerbich blood group) [KO:K06576]
hsa05144,Malaria,HBA1,hemoglobin subunit alpha 1 [KO:K13822]
hsa05144,Malaria,HBA2,hemoglobin subunit alpha 2 [KO:K13822]
hsa05144,Malaria,HBB,hemoglobin subunit beta [KO:K13823]
hsa05144,Malaria,TLR9,toll like receptor 9 [KO:K10161]
hsa05144,Malaria,MYD88,MYD88 innate immune signal transduction adaptor [KO:K04729]
hsa05144,Malaria,TLR2,toll like receptor 2 [KO:K10159]
hsa05144,Malaria,TLR4,toll like receptor 4 [KO:K10160]
hsa05144,Malaria,IL10,interleukin 10 [KO:K05443]
hsa05144,Malaria,TGFB1,transforming growth factor beta 1 [KO:K13375]
hsa05144,Malaria,TGFB2,transforming growth factor beta 2 [KO:K13376]
hsa05144,Malaria,TGFB3,transforming growth factor beta 3 [KO:K13377]
hsa05144,Malaria,CXCL8,C-X-C motif chemokine ligand 8 [KO:K10030]
hsa05144,Malaria,IL6,interleukin 6 [KO:K05405]
hsa05144,Malaria,CCL2,C-C motif chemokine ligand 2 [KO:K14624]
hsa05144,Malaria,CSF3,colony stimulating factor 3 [KO:K05423]
hsa05144,Malaria,IL1B,interleukin 1 beta [KO:K04519]
hsa05144,Malaria,TNF,tumor necrosis factor [KO:K03156]
hsa05144,Malaria,IL12A,interleukin 12A [KO:K05406]
hsa05144,Malaria,IL18,interleukin 18 [KO:K05482]
hsa05144,Malaria,KLRB1,killer cell lectin like receptor B1 [KO:K06543]
hsa05144,Malaria,KLRC4-KLRK1,KLRC4-KLRK1 readthrough [KO:K06728]
hsa05144,Malaria,KLRK1,killer cell lectin like receptor K1 [KO:K06728]
hsa05144,Malaria,IFNG,interferon gamma [KO:K04687]
hsa05144,Malaria,CD36,CD36 molecule (CD36 blood group) [KO:K06259]
hsa05144,Malaria,CR1,complement C3b/C4b receptor 1 (Knops blood group) [KO:K04011]
hsa05144,Malaria,CR1L,complement C3b/C4b receptor 1 like [KO:K04011]
hsa05144,Malaria,PECAM1,platelet and endothelial cell adhesion molecule 1 [KO:K06471]
hsa05144,Malaria,VCAM1,vascular cell adhesion molecule 1 [KO:K06527]
hsa05144,Malaria,THBS1,thrombospondin 1 [KO:K16857]
hsa05144,Malaria,COMP,cartilage oligomeric matrix protein [KO:K04659]
hsa05144,Malaria,THBS2,thrombospondin 2 [KO:K04659]
hsa05144,Malaria,THBS3,thrombospondin 3 [KO:K04659]
hsa05144,Malaria,THBS4,thrombospondin 4 [KO:K04659]
hsa05144,Malaria,SELE,selectin E [KO:K06494]
hsa05144,Malaria,ITGAL,integrin subunit alpha L [KO:K05718]
hsa05144,Malaria,ITGB2,integrin subunit beta 2 [KO:K06464]
hsa05144,Malaria,ICAM1,intercellular adhesion molecule 1 [KO:K06490]
hsa05144,Malaria,CD40LG,CD40 ligand [KO:K03161]
hsa05144,Malaria,CD40,CD40 molecule [KO:K03160]
hsa05144,Malaria,SELP,selectin P [KO:K06496]
hsa05145,Toxoplasmosis,IFNG,interferon gamma [KO:K04687]
hsa05145,Toxoplasmosis,IFNGR1,interferon gamma receptor 1 [KO:K05132]
hsa05145,Toxoplasmosis,IFNGR2,interferon gamma receptor 2 [KO:K05133]
hsa05145,Toxoplasmosis,JAK1,Janus kinase 1 [KO:K11217] [EC:2.7.10.2]
hsa05145,Toxoplasmosis,JAK2,Janus kinase 2 [KO:K04447] [EC:2.7.10.2]
hsa05145,Toxoplasmosis,STAT1,signal transducer and activator of transcription 1 [KO:K11220]
hsa05145,Toxoplasmosis,CIITA,class II major histocompatibility complex transactivator [KO:K08060] [EC:2.7.11.1]
hsa05145,Toxoplasmosis,HLA-DMA,"major histocompatibility complex, class II, DM alpha [KO:K06752]"
hsa05145,Toxoplasmosis,HLA-DMB,"major histocompatibility complex, class II, DM beta [KO:K06752]"
hsa05145,Toxoplasmosis,HLA-DOA,"major histocompatibility complex, class II, DO alpha [KO:K06752]"
hsa05145,Toxoplasmosis,HLA-DOB,"major histocompatibility complex, class II, DO beta [KO:K06752]"
hsa05145,Toxoplasmosis,HLA-DPA1,"major histocompatibility complex, class II, DP alpha 1 [KO:K06752]"
hsa05145,Toxoplasmosis,HLA-DPB1,"major histocompatibility complex, class II, DP beta 1 [KO:K06752]"
hsa05145,Toxoplasmosis,HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 1 [KO:K06752]"
hsa05145,Toxoplasmosis,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2 [KO:K06752]"
hsa05145,Toxoplasmosis,HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1 [KO:K06752]"
hsa05145,Toxoplasmosis,HLA-DQB2,"major histocompatibility complex, class II, DQ beta 2 [KO:K06752]"
hsa05145,Toxoplasmosis,HLA-DRA,"major histocompatibility complex, class II, DR alpha [KO:K06752]"
hsa05145,Toxoplasmosis,HLA-DRB1,"major histocompatibility complex, class II, DR beta 1 [KO:K06752]"
hsa05145,Toxoplasmosis,HLA-DRB3,"major histocompatibility complex, class II, DR beta 3 [KO:K06752]"
hsa05145,Toxoplasmosis,HLA-DRB4,"major histocompatibility complex, class II, DR beta 4 [KO:K06752]"
hsa05145,Toxoplasmosis,HLA-DRB5,"major histocompatibility complex, class II, DR beta 5 [KO:K06752]"
hsa05145,Toxoplasmosis,IRGM,immunity related GTPase M [KO:K14139] [EC:3.6.5.-]
hsa05145,Toxoplasmosis,NOS2,nitric oxide synthase 2 [KO:K13241] [EC:1.14.13.39]
hsa05145,Toxoplasmosis,SOCS1,suppressor of cytokine signaling 1 [KO:K04694]
hsa05145,Toxoplasmosis,MYD88,MYD88 innate immune signal transduction adaptor [KO:K04729]
hsa05145,Toxoplasmosis,IRAK1,interleukin 1 receptor associated kinase 1 [KO:K04730] [EC:2.7.11.1]
hsa05145,Toxoplasmosis,IRAK4,interleukin 1 receptor associated kinase 4 [KO:K04733] [EC:2.7.11.1]
hsa05145,Toxoplasmosis,TRAF6,TNF receptor associated factor 6 [KO:K03175] [EC:2.3.2.27]
hsa05145,Toxoplasmosis,MAP3K7,mitogen-activated protein kinase kinase kinase 7 [KO:K04427] [EC:2.7.11.25]
hsa05145,Toxoplasmosis,TAB1,TGF-beta activated kinase 1 (MAP3K7) binding protein 1 [KO:K04403]
hsa05145,Toxoplasmosis,TAB2,TGF-beta activated kinase 1 (MAP3K7) binding protein 2 [KO:K04404]
hsa05145,Toxoplasmosis,MAPK1,mitogen-activated protein kinase 1 [KO:K04371] [EC:2.7.11.24]
hsa05145,Toxoplasmosis,MAPK3,mitogen-activated protein kinase 3 [KO:K04371] [EC:2.7.11.24]
hsa05145,Toxoplasmosis,MAPK8,mitogen-activated protein kinase 8 [KO:K04440] [EC:2.7.11.24]
hsa05145,Toxoplasmosis,MAPK9,mitogen-activated protein kinase 9 [KO:K04440] [EC:2.7.11.24]
hsa05145,Toxoplasmosis,MAPK10,mitogen-activated protein kinase 10 [KO:K04440] [EC:2.7.11.24]
hsa05145,Toxoplasmosis,MAP2K3,mitogen-activated protein kinase kinase 3 [KO:K04432] [EC:2.7.12.2]
hsa05145,Toxoplasmosis,MAP2K6,mitogen-activated protein kinase kinase 6 [KO:K04433] [EC:2.7.12.2]
hsa05145,Toxoplasmosis,MAPK14,mitogen-activated protein kinase 14 [KO:K04441] [EC:2.7.11.24]
hsa05145,Toxoplasmosis,MAPK11,mitogen-activated protein kinase 11 [KO:K04441] [EC:2.7.11.24]
hsa05145,Toxoplasmosis,MAPK13,mitogen-activated protein kinase 13 [KO:K04441] [EC:2.7.11.24]
hsa05145,Toxoplasmosis,MAPK12,mitogen-activated protein kinase 12 [KO:K04441] [EC:2.7.11.24]
hsa05145,Toxoplasmosis,CHUK,component of inhibitor of nuclear factor kappa B kinase complex [KO:K04467] [EC:2.7.11.10]
hsa05145,Toxoplasmosis,IKBKB,inhibitor of nuclear factor kappa B kinase subunit beta [KO:K07209] [EC:2.7.11.10]
hsa05145,Toxoplasmosis,IKBKG,inhibitor of nuclear factor kappa B kinase regulatory subunit gamma [KO:K07210]
hsa05145,Toxoplasmosis,NFKBIA,NFKB inhibitor alpha [KO:K04734]
hsa05145,Toxoplasmosis,NFKBIB,NFKB inhibitor beta [KO:K02581]
hsa05145,Toxoplasmosis,NFKB1,nuclear factor kappa B subunit 1 [KO:K02580]
hsa05145,Toxoplasmosis,RELA,"RELA proto-oncogene, NF-kB subunit [KO:K04735]"
hsa05145,Toxoplasmosis,IL12A,interleukin 12A [KO:K05406]
hsa05145,Toxoplasmosis,IL12B,interleukin 12B [KO:K05425]
hsa05145,Toxoplasmosis,TNF,tumor necrosis factor [KO:K03156]
hsa05145,Toxoplasmosis,BCL2,BCL2 apoptosis regulator [KO:K02161]
hsa05145,Toxoplasmosis,BCL2L1,BCL2 like 1 [KO:K04570]
hsa05145,Toxoplasmosis,BIRC2,baculoviral IAP repeat containing 2 [KO:K16060]
hsa05145,Toxoplasmosis,BIRC3,baculoviral IAP repeat containing 3 [KO:K16060]
hsa05145,Toxoplasmosis,XIAP,X-linked inhibitor of apoptosis [KO:K04725] [EC:2.3.2.27]
hsa05145,Toxoplasmosis,BIRC7,baculoviral IAP repeat containing 7 [KO:K16061]
hsa05145,Toxoplasmosis,LY96,lymphocyte antigen 96 [KO:K05400]
hsa05145,Toxoplasmosis,TLR4,toll like receptor 4 [KO:K10160]
hsa05145,Toxoplasmosis,HSPA1A,heat shock protein family A (Hsp70) member 1A [KO:K03283]
hsa05145,Toxoplasmosis,HSPA1B,heat shock protein family A (Hsp70) member 1B [KO:K03283]
hsa05145,Toxoplasmosis,HSPA1L,heat shock protein family A (Hsp70) member 1 like [KO:K03283]
hsa05145,Toxoplasmosis,HSPA6,heat shock protein family A (Hsp70) member 6 [KO:K03283]
hsa05145,Toxoplasmosis,HSPA8,heat shock protein family A (Hsp70) member 8 [KO:K03283]
hsa05145,Toxoplasmosis,TLR2,toll like receptor 2 [KO:K10159]
hsa05145,Toxoplasmosis,LAMA1,laminin subunit alpha 1 [KO:K05637]
hsa05145,Toxoplasmosis,LAMA2,laminin subunit alpha 2 [KO:K05637]
hsa05145,Toxoplasmosis,LAMA3,laminin subunit alpha 3 [KO:K06240]
hsa05145,Toxoplasmosis,LAMA5,laminin subunit alpha 5 [KO:K06240]
hsa05145,Toxoplasmosis,LAMA4,laminin subunit alpha 4 [KO:K06241]
hsa05145,Toxoplasmosis,LAMB1,laminin subunit beta 1 [KO:K05636]
hsa05145,Toxoplasmosis,LAMB2,laminin subunit beta 2 [KO:K06243]
hsa05145,Toxoplasmosis,LAMB3,laminin subunit beta 3 [KO:K06244]
hsa05145,Toxoplasmosis,LAMB4,laminin subunit beta 4 [KO:K06245]
hsa05145,Toxoplasmosis,LAMC1,laminin subunit gamma 1 [KO:K05635]
hsa05145,Toxoplasmosis,LAMC2,laminin subunit gamma 2 [KO:K06246]
hsa05145,Toxoplasmosis,LAMC3,laminin subunit gamma 3 [KO:K06247]
hsa05145,Toxoplasmosis,ITGA6,integrin subunit alpha 6 [KO:K06485]
hsa05145,Toxoplasmosis,ITGB1,integrin subunit beta 1 [KO:K05719]
hsa05145,Toxoplasmosis,LDLR,low density lipoprotein receptor [KO:K12473]
hsa05145,Toxoplasmosis,TNFRSF1A,TNF receptor superfamily member 1A [KO:K03158]
hsa05145,Toxoplasmosis,CASP8,caspase 8 [KO:K04398] [EC:3.4.22.61]
hsa05145,Toxoplasmosis,CASP3,caspase 3 [KO:K02187] [EC:3.4.22.56]
hsa05145,Toxoplasmosis,CYCS,"cytochrome c, somatic [KO:K08738]"
hsa05145,Toxoplasmosis,CASP9,caspase 9 [KO:K04399] [EC:3.4.22.62]
hsa05145,Toxoplasmosis,GNAI1,G protein subunit alpha i1 [KO:K04630]
hsa05145,Toxoplasmosis,GNAI2,G protein subunit alpha i2 [KO:K04630]
hsa05145,Toxoplasmosis,GNAI3,G protein subunit alpha i3 [KO:K04630]
hsa05145,Toxoplasmosis,GNAO1,G protein subunit alpha o1 [KO:K04534]
hsa05145,Toxoplasmosis,PIK3CG,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma [KO:K21289] [EC:2.7.1.153]"
hsa05145,Toxoplasmosis,PIK3R6,phosphoinositide-3-kinase regulatory subunit 6 [KO:K21290]
hsa05145,Toxoplasmosis,PIK3R5,phosphoinositide-3-kinase regulatory subunit 5 [KO:K21290]
hsa05145,Toxoplasmosis,PDPK1,3-phosphoinositide dependent protein kinase 1 [KO:K06276] [EC:2.7.11.1]
hsa05145,Toxoplasmosis,AKT3,AKT serine/threonine kinase 3 [KO:K04456] [EC:2.7.11.1]
hsa05145,Toxoplasmosis,AKT1,AKT serine/threonine kinase 1 [KO:K04456] [EC:2.7.11.1]
hsa05145,Toxoplasmosis,AKT2,AKT serine/threonine kinase 2 [KO:K04456] [EC:2.7.11.1]
hsa05145,Toxoplasmosis,BAD,BCL2 associated agonist of cell death [KO:K02158]
hsa05145,Toxoplasmosis,CD40LG,CD40 ligand [KO:K03161]
hsa05145,Toxoplasmosis,CD40,CD40 molecule [KO:K03160]
hsa05145,Toxoplasmosis,PPIF,peptidylprolyl isomerase F [KO:K09565] [EC:5.2.1.8]
hsa05145,Toxoplasmosis,CCR5,C-C motif chemokine receptor 5 [KO:K04180]
hsa05145,Toxoplasmosis,ALOX5,arachidonate 5-lipoxygenase [KO:K00461] [EC:1.13.11.34]
hsa05145,Toxoplasmosis,IL10,interleukin 10 [KO:K05443]
hsa05145,Toxoplasmosis,IL10RA,interleukin 10 receptor subunit alpha [KO:K05134]
hsa05145,Toxoplasmosis,IL10RB,interleukin 10 receptor subunit beta [KO:K05135]
hsa05145,Toxoplasmosis,TYK2,tyrosine kinase 2 [KO:K11219] [EC:2.7.10.2]
hsa05145,Toxoplasmosis,STAT3,signal transducer and activator of transcription 3 [KO:K04692]
hsa05145,Toxoplasmosis,TGFB1,transforming growth factor beta 1 [KO:K13375]
hsa05145,Toxoplasmosis,TGFB2,transforming growth factor beta 2 [KO:K13376]
hsa05145,Toxoplasmosis,TGFB3,transforming growth factor beta 3 [KO:K13377]
hsa05140,Leishmaniasis,TLR2,toll like receptor 2 [KO:K10159]
hsa05140,Leishmaniasis,TLR4,toll like receptor 4 [KO:K10160]
hsa05140,Leishmaniasis,MYD88,MYD88 innate immune signal transduction adaptor [KO:K04729]
hsa05140,Leishmaniasis,IRAK1,interleukin 1 receptor associated kinase 1 [KO:K04730] [EC:2.7.11.1]
hsa05140,Leishmaniasis,IRAK4,interleukin 1 receptor associated kinase 4 [KO:K04733] [EC:2.7.11.1]
hsa05140,Leishmaniasis,TRAF6,TNF receptor associated factor 6 [KO:K03175] [EC:2.3.2.27]
hsa05140,Leishmaniasis,MAP3K7,mitogen-activated protein kinase kinase kinase 7 [KO:K04427] [EC:2.7.11.25]
hsa05140,Leishmaniasis,TAB1,TGF-beta activated kinase 1 (MAP3K7) binding protein 1 [KO:K04403]
hsa05140,Leishmaniasis,TAB2,TGF-beta activated kinase 1 (MAP3K7) binding protein 2 [KO:K04404]
hsa05140,Leishmaniasis,NFKBIB,NFKB inhibitor beta [KO:K02581]
hsa05140,Leishmaniasis,NFKBIA,NFKB inhibitor alpha [KO:K04734]
hsa05140,Leishmaniasis,NFKB1,nuclear factor kappa B subunit 1 [KO:K02580]
hsa05140,Leishmaniasis,RELA,"RELA proto-oncogene, NF-kB subunit [KO:K04735]"
hsa05140,Leishmaniasis,IL1A,interleukin 1 alpha [KO:K04383]
hsa05140,Leishmaniasis,IL1B,interleukin 1 beta [KO:K04519]
hsa05140,Leishmaniasis,IL12A,interleukin 12A [KO:K05406]
hsa05140,Leishmaniasis,IL12B,interleukin 12B [KO:K05425]
hsa05140,Leishmaniasis,TNF,tumor necrosis factor [KO:K03156]
hsa05140,Leishmaniasis,IL4,interleukin 4 [KO:K05430]
hsa05140,Leishmaniasis,NOS2,nitric oxide synthase 2 [KO:K13241] [EC:1.14.13.39]
hsa05140,Leishmaniasis,IL10,interleukin 10 [KO:K05443]
hsa05140,Leishmaniasis,TGFB1,transforming growth factor beta 1 [KO:K13375]
hsa05140,Leishmaniasis,TGFB2,transforming growth factor beta 2 [KO:K13376]
hsa05140,Leishmaniasis,TGFB3,transforming growth factor beta 3 [KO:K13377]
hsa05140,Leishmaniasis,C3,complement C3 [KO:K03990]
hsa05140,Leishmaniasis,CR1,complement C3b/C4b receptor 1 (Knops blood group) [KO:K04011]
hsa05140,Leishmaniasis,CR1L,complement C3b/C4b receptor 1 like [KO:K04011]
hsa05140,Leishmaniasis,ITGAM,integrin subunit alpha M [KO:K06461]
hsa05140,Leishmaniasis,ITGB2,integrin subunit beta 2 [KO:K06464]
hsa05140,Leishmaniasis,IGH,immunoglobulin heavy variable 4-38-2-like [KO:K06856]
hsa05140,Leishmaniasis,FCGR1A,Fc gamma receptor Ia [KO:K06498]
hsa05140,Leishmaniasis,FCGR2A,Fc gamma receptor IIa [KO:K06472]
hsa05140,Leishmaniasis,FCGR2C,Fc gamma receptor IIc (gene/pseudogene) [KO:K16824]
hsa05140,Leishmaniasis,FCGR3B,low affinity immunoglobulin gamma Fc region receptor III-B [KO:K06463]
hsa05140,Leishmaniasis,FCGR3A,Fc gamma receptor IIIa [KO:K06463]
hsa05140,Leishmaniasis,FCGR3B,Fc gamma receptor IIIb [KO:K06463]
hsa05140,Leishmaniasis,ITGA4,integrin subunit alpha 4 [KO:K06483]
hsa05140,Leishmaniasis,ITGB1,integrin subunit beta 1 [KO:K05719]
hsa05140,Leishmaniasis,PTGS2,prostaglandin-endoperoxide synthase 2 [KO:K11987] [EC:1.14.99.1]
hsa05140,Leishmaniasis,PRKCB,protein kinase C beta [KO:K19662] [EC:2.7.11.13]
hsa05140,Leishmaniasis,NCF1,neutrophil cytosolic factor 1 [KO:K08011]
hsa05140,Leishmaniasis,NCF2,neutrophil cytosolic factor 2 [KO:K08010]
hsa05140,Leishmaniasis,NCF4,neutrophil cytosolic factor 4 [KO:K08012]
hsa05140,Leishmaniasis,CYBB,cytochrome b-245 beta chain [KO:K21421] [EC:1.-.-.-]
hsa05140,Leishmaniasis,CYBA,cytochrome b-245 alpha chain [KO:K08009]
hsa05140,Leishmaniasis,MAPK1,mitogen-activated protein kinase 1 [KO:K04371] [EC:2.7.11.24]
hsa05140,Leishmaniasis,MAPK3,mitogen-activated protein kinase 3 [KO:K04371] [EC:2.7.11.24]
hsa05140,Leishmaniasis,ELK1,ETS transcription factor ELK1 [KO:K04375]
hsa05140,Leishmaniasis,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit [KO:K04379]"
hsa05140,Leishmaniasis,JUN,"Jun proto-oncogene, AP-1 transcription factor subunit [KO:K04448]"
hsa05140,Leishmaniasis,MAPK14,mitogen-activated protein kinase 14 [KO:K04441] [EC:2.7.11.24]
hsa05140,Leishmaniasis,MAPK11,mitogen-activated protein kinase 11 [KO:K04441] [EC:2.7.11.24]
hsa05140,Leishmaniasis,MAPK13,mitogen-activated protein kinase 13 [KO:K04441] [EC:2.7.11.24]
hsa05140,Leishmaniasis,MAPK12,mitogen-activated protein kinase 12 [KO:K04441] [EC:2.7.11.24]
hsa05140,Leishmaniasis,IFNG,interferon gamma [KO:K04687]
hsa05140,Leishmaniasis,IFNGR1,interferon gamma receptor 1 [KO:K05132]
hsa05140,Leishmaniasis,IFNGR2,interferon gamma receptor 2 [KO:K05133]
hsa05140,Leishmaniasis,JAK1,Janus kinase 1 [KO:K11217] [EC:2.7.10.2]
hsa05140,Leishmaniasis,JAK2,Janus kinase 2 [KO:K04447] [EC:2.7.10.2]
hsa05140,Leishmaniasis,STAT1,signal transducer and activator of transcription 1 [KO:K11220]
hsa05140,Leishmaniasis,HLA-DMA,"major histocompatibility complex, class II, DM alpha [KO:K06752]"
hsa05140,Leishmaniasis,HLA-DMB,"major histocompatibility complex, class II, DM beta [KO:K06752]"
hsa05140,Leishmaniasis,HLA-DOA,"major histocompatibility complex, class II, DO alpha [KO:K06752]"
hsa05140,Leishmaniasis,HLA-DOB,"major histocompatibility complex, class II, DO beta [KO:K06752]"
hsa05140,Leishmaniasis,HLA-DPA1,"major histocompatibility complex, class II, DP alpha 1 [KO:K06752]"
hsa05140,Leishmaniasis,HLA-DPB1,"major histocompatibility complex, class II, DP beta 1 [KO:K06752]"
hsa05140,Leishmaniasis,HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 1 [KO:K06752]"
hsa05140,Leishmaniasis,HLA-DQA2,"major histocompatibility complex, class II, DQ alpha 2 [KO:K06752]"
hsa05140,Leishmaniasis,HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1 [KO:K06752]"
hsa05140,Leishmaniasis,HLA-DQB2,"major histocompatibility complex, class II, DQ beta 2 [KO:K06752]"
hsa05140,Leishmaniasis,HLA-DRA,"major histocompatibility complex, class II, DR alpha [KO:K06752]"
hsa05140,Leishmaniasis,HLA-DRB1,"major histocompatibility complex, class II, DR beta 1 [KO:K06752]"
hsa05140,Leishmaniasis,HLA-DRB3,"major histocompatibility complex, class II, DR beta 3 [KO:K06752]"
